subject,session,roi,condition,time_s,amplitude_uV
sub-002,ses-01,Frontal ROI,familiar,0.085,-6.837624003653531
sub-002,ses-01,Frontal ROI,familiar,0.086,-7.373251108356818
sub-002,ses-01,Frontal ROI,familiar,0.087,-7.906065626983866
sub-002,ses-01,Frontal ROI,familiar,0.088,-8.437254164650236
sub-002,ses-01,Frontal ROI,familiar,0.089,-8.967879665599314
sub-002,ses-01,Frontal ROI,familiar,0.09,-9.49779392417366
sub-002,ses-01,Frontal ROI,familiar,0.091,-10.025007900186953
sub-002,ses-01,Frontal ROI,familiar,0.092,-10.545742023822912
sub-002,ses-01,Frontal ROI,familiar,0.093,-11.05505935834245
sub-002,ses-01,Frontal ROI,familiar,0.094,-11.547713017202302
sub-002,ses-01,Frontal ROI,familiar,0.095,-12.018796548115038
sub-002,ses-01,Frontal ROI,familiar,0.096,-12.463982421716157
sub-002,ses-01,Frontal ROI,familiar,0.097,-12.879435868248349
sub-002,ses-01,Frontal ROI,familiar,0.098,-13.261729949535974
sub-002,ses-01,Frontal ROI,familiar,0.099,-13.608122610772979
sub-002,ses-01,Frontal ROI,familiar,0.1,-13.917356693566994
sub-002,ses-01,Frontal ROI,familiar,0.101,-14.19078107852136
sub-002,ses-01,Frontal ROI,familiar,0.102,-14.433271282252555
sub-002,ses-01,Frontal ROI,familiar,0.103,-14.653344650617834
sub-002,ses-01,Frontal ROI,familiar,0.104,-14.862112318782518
sub-002,ses-01,Frontal ROI,familiar,0.105,-15.071177110689444
sub-002,ses-01,Frontal ROI,familiar,0.106,-15.290050087798239
sub-002,ses-01,Frontal ROI,familiar,0.107,-15.523897324383686
sub-002,ses-01,Frontal ROI,familiar,0.108,-15.772342544793096
sub-002,ses-01,Frontal ROI,familiar,0.109,-16.02970235535992
sub-002,ses-01,Frontal ROI,familiar,0.11,-16.28658450246979
sub-002,ses-01,Frontal ROI,familiar,0.111,-16.532405193090824
sub-002,ses-01,Frontal ROI,familiar,0.112,-16.758136664213815
sub-002,ses-01,Frontal ROI,familiar,0.113,-16.958509196413385
sub-002,ses-01,Frontal ROI,familiar,0.114,-17.132994694340866
sub-002,ses-01,Frontal ROI,familiar,0.115,-17.285248601478763
sub-002,ses-01,Frontal ROI,familiar,0.116,-17.421218449462614
sub-002,ses-01,Frontal ROI,familiar,0.117,-17.546625895594993
sub-002,ses-01,Frontal ROI,familiar,0.118,-17.664734641673718
sub-002,ses-01,Frontal ROI,familiar,0.119,-17.775152881899327
sub-002,ses-01,Frontal ROI,familiar,0.12,-17.873965979471652
sub-002,ses-01,Frontal ROI,familiar,0.121,-17.954983446494797
sub-002,ses-01,Frontal ROI,familiar,0.122,-18.01152780441371
sub-002,ses-01,Frontal ROI,familiar,0.123,-18.038120462732188
sub-002,ses-01,Frontal ROI,familiar,0.124,-18.031613401009622
sub-002,ses-01,Frontal ROI,familiar,0.125,-17.991607556004542
sub-002,ses-01,Frontal ROI,familiar,0.126,-17.92022091093142
sub-002,ses-01,Frontal ROI,familiar,0.127,-17.821368774940815
sub-002,ses-01,Frontal ROI,familiar,0.128,-17.69975513173172
sub-002,ses-01,Frontal ROI,familiar,0.129,-17.55980519476075
sub-002,ses-01,Frontal ROI,familiar,0.13,-17.40478335732085
sub-002,ses-01,Frontal ROI,familiar,0.131,-17.236274931359223
sub-002,ses-01,Frontal ROI,familiar,0.132,-17.05406543627876
sub-002,ses-01,Frontal ROI,familiar,0.133,-16.85629171444238
sub-002,ses-01,Frontal ROI,familiar,0.134,-16.63969129336979
sub-002,ses-01,Frontal ROI,familiar,0.135,-16.39987973065167
sub-002,ses-01,Frontal ROI,familiar,0.136,-16.131775402083743
sub-002,ses-01,Frontal ROI,familiar,0.137,-15.830387386902741
sub-002,ses-01,Frontal ROI,familiar,0.138,-15.492059623190036
sub-002,ses-01,Frontal ROI,familiar,0.139,-15.115959265700042
sub-002,ses-01,Frontal ROI,familiar,0.14,-14.705280608943053
sub-002,ses-01,Frontal ROI,familiar,0.141,-14.267532543506029
sub-002,ses-01,Frontal ROI,familiar,0.142,-13.81349678860644
sub-002,ses-01,Frontal ROI,familiar,0.143,-13.354919756907506
sub-002,ses-01,Frontal ROI,familiar,0.144,-12.901530818512235
sub-002,ses-01,Frontal ROI,familiar,0.145,-12.458334229760867
sub-002,ses-01,Frontal ROI,familiar,0.146,-12.024158232214011
sub-002,ses-01,Frontal ROI,familiar,0.147,-11.592108865030694
sub-002,ses-01,Frontal ROI,familiar,0.148,-11.151936272831406
sub-002,ses-01,Frontal ROI,familiar,0.149,-10.693579164486449
sub-002,ses-01,Frontal ROI,familiar,0.15,-10.210620228123316
sub-002,ses-01,Frontal ROI,familiar,0.151,-9.702360521601204
sub-002,ses-01,Frontal ROI,familiar,0.152,-9.173780814143521
sub-002,ses-01,Frontal ROI,familiar,0.153,-8.633579980741414
sub-002,ses-01,Frontal ROI,familiar,0.154,-8.091297560867732
sub-002,ses-01,Frontal ROI,familiar,0.155,-7.554818190308749
sub-002,ses-01,Frontal ROI,familiar,0.156,-7.029183944417472
sub-002,ses-01,Frontal ROI,familiar,0.157,-6.516864410099805
sub-002,ses-01,Frontal ROI,familiar,0.158,-6.018915707598778
sub-002,ses-01,Frontal ROI,familiar,0.159,-5.536165506696343
sub-002,ses-01,Frontal ROI,familiar,0.16,-5.069776836268598
sub-002,ses-01,Frontal ROI,familiar,0.161,-4.621064078959354
sub-002,ses-01,Frontal ROI,familiar,0.162,-4.190937884481261
sub-002,ses-01,Frontal ROI,familiar,0.163,-3.779547180358985
sub-002,ses-01,Frontal ROI,familiar,0.164,-3.386465715509059
sub-002,ses-01,Frontal ROI,familiar,0.165,-3.0113012624369566
sub-002,ses-01,Frontal ROI,familiar,0.166,-2.654225371867136
sub-002,ses-01,Frontal ROI,familiar,0.167,-2.315926770174276
sub-002,ses-01,Frontal ROI,familiar,0.168,-1.99689950969665
sub-002,ses-01,Frontal ROI,familiar,0.169,-1.6964966650846767
sub-002,ses-01,Frontal ROI,familiar,0.17,-1.4124402781523844
sub-002,ses-01,Frontal ROI,familiar,0.171,-1.1412728667325243
sub-002,ses-01,Frontal ROI,familiar,0.172,-0.8796850901132462
sub-002,ses-01,Frontal ROI,familiar,0.173,-0.6261117668247541
sub-002,ses-01,Frontal ROI,familiar,0.174,-0.38178221891060615
sub-002,ses-01,Frontal ROI,familiar,0.175,-0.15065822646119134
sub-002,ses-01,Frontal ROI,familiar,0.176,0.06176333667270217
sub-002,ses-01,Frontal ROI,familiar,0.177,0.2502754665952964
sub-002,ses-01,Frontal ROI,familiar,0.178,0.4116586796089821
sub-002,ses-01,Frontal ROI,familiar,0.179,0.5456390552527712
sub-002,ses-01,Frontal ROI,familiar,0.18,0.6548999884682903
sub-002,ses-01,Frontal ROI,familiar,0.181,0.7443495136515679
sub-002,ses-01,Frontal ROI,familiar,0.182,0.8200328668206218
sub-002,ses-01,Frontal ROI,familiar,0.183,0.8880023486776495
sub-002,ses-01,Frontal ROI,familiar,0.184,0.9532653771732529
sub-002,ses-01,Frontal ROI,familiar,0.185,1.0188229371977204
sub-002,ses-01,Frontal ROI,familiar,0.186,1.0848708182433855
sub-002,ses-01,Frontal ROI,familiar,0.187,1.1483926124347805
sub-002,ses-01,Frontal ROI,familiar,0.188,1.20344882639517
sub-002,ses-01,Frontal ROI,familiar,0.189,1.2423158922528779
sub-002,ses-01,Frontal ROI,familiar,0.19,1.2572901024938465
sub-002,ses-01,Frontal ROI,familiar,0.191,1.2426543005079842
sub-002,ses-01,Frontal ROI,familiar,0.192,1.1962252687017567
sub-002,ses-01,Frontal ROI,familiar,0.193,1.1200758281537329
sub-002,ses-01,Frontal ROI,familiar,0.194,1.020302394250804
sub-002,ses-01,Frontal ROI,familiar,0.195,0.9059203018817819
sub-002,ses-01,Frontal ROI,familiar,0.196,0.7870998365615501
sub-002,ses-01,Frontal ROI,familiar,0.197,0.6730842528120945
sub-002,ses-01,Frontal ROI,familiar,0.198,0.5702715036085027
sub-002,ses-01,Frontal ROI,familiar,0.199,0.48100708903769784
sub-002,ses-01,Frontal ROI,familiar,0.2,0.4034945143977295
sub-002,ses-01,Frontal ROI,familiar,0.201,0.33289242047195855
sub-002,ses-01,Frontal ROI,familiar,0.202,0.26325152950878933
sub-002,ses-01,Frontal ROI,familiar,0.203,0.18963671257480044
sub-002,ses-01,Frontal ROI,familiar,0.204,0.10970592288173422
sub-002,ses-01,Frontal ROI,familiar,0.205,0.024225271350260227
sub-002,ses-01,Frontal ROI,familiar,0.206,-0.06358042945254812
sub-002,ses-01,Frontal ROI,familiar,0.207,-0.14948493757160103
sub-002,ses-01,Frontal ROI,familiar,0.208,-0.2298972010146672
sub-002,ses-01,Frontal ROI,familiar,0.209,-0.30308114409233283
sub-002,ses-01,Frontal ROI,familiar,0.21,-0.36964349948020797
sub-002,ses-01,Frontal ROI,familiar,0.211,-0.4323072135412751
sub-002,ses-01,Frontal ROI,familiar,0.212,-0.49520695444883794
sub-002,ses-01,Frontal ROI,familiar,0.213,-0.56298535570435
sub-002,ses-01,Frontal ROI,familiar,0.214,-0.6398901174000389
sub-002,ses-01,Frontal ROI,familiar,0.215,-0.7289678035600796
sub-002,ses-01,Frontal ROI,familiar,0.216,-0.8314103871882959
sub-002,ses-01,Frontal ROI,familiar,0.217,-0.9461486415562939
sub-002,ses-01,Frontal ROI,familiar,0.218,-1.06985814699048
sub-002,ses-01,Frontal ROI,familiar,0.219,-1.197523493642234
sub-002,ses-01,Frontal ROI,familiar,0.22,-1.3235392424748063
sub-002,ses-01,Frontal ROI,familiar,0.221,-1.4430677978709667
sub-002,ses-01,Frontal ROI,familiar,0.222,-1.5532047016653432
sub-002,ses-01,Frontal ROI,familiar,0.223,-1.6535371594673454
sub-002,ses-01,Frontal ROI,familiar,0.224,-1.7459115551120807
sub-002,ses-01,Frontal ROI,familiar,0.225,-1.8335077499059487
sub-002,ses-01,Frontal ROI,familiar,0.226,-1.9195243354545204
sub-002,ses-01,Frontal ROI,familiar,0.227,-2.0058653080342794
sub-002,ses-01,Frontal ROI,familiar,0.228,-2.0921935246919188
sub-002,ses-01,Frontal ROI,familiar,0.229,-2.1756174731950373
sub-002,ses-01,Frontal ROI,familiar,0.23,-2.251128849013927
sub-002,ses-01,Frontal ROI,familiar,0.231,-2.312741848605187
sub-002,ses-01,Frontal ROI,familiar,0.232,-2.3551051843256423
sub-002,ses-01,Frontal ROI,familiar,0.233,-2.3751727852673175
sub-002,ses-01,Frontal ROI,familiar,0.234,-2.373388014036115
sub-002,ses-01,Frontal ROI,familiar,0.235,-2.3538854094364554
sub-002,ses-01,Frontal ROI,familiar,0.236,-2.3235115222392304
sub-002,ses-01,Frontal ROI,familiar,0.237,-2.2899212136353806
sub-002,ses-01,Frontal ROI,familiar,0.238,-2.259392835544816
sub-002,ses-01,Frontal ROI,familiar,0.239,-2.2351388565400936
sub-002,ses-01,Frontal ROI,familiar,0.24,-2.2166998813012455
sub-002,ses-01,Frontal ROI,familiar,0.241,-2.20059281668311
sub-002,ses-01,Frontal ROI,familiar,0.242,-2.181899510528643
sub-002,ses-01,Frontal ROI,familiar,0.243,-2.156141262582978
sub-002,ses-01,Frontal ROI,familiar,0.244,-2.120721428280146
sub-002,ses-01,Frontal ROI,familiar,0.245,-2.0754460280174767
sub-002,ses-01,Frontal ROI,familiar,0.246,-2.022022415534064
sub-002,ses-01,Frontal ROI,familiar,0.247,-1.9628209757607145
sub-002,ses-01,Frontal ROI,familiar,0.248,-1.8994374383542616
sub-002,ses-01,Frontal ROI,familiar,0.249,-1.8316487389487828
sub-002,ses-01,Frontal ROI,familiar,0.25,-1.7571919621558836
sub-002,ses-01,Frontal ROI,familiar,0.251,-1.6724753848790275
sub-002,ses-01,Frontal ROI,familiar,0.252,-1.573976696857287
sub-002,ses-01,Frontal ROI,familiar,0.253,-1.459843122785533
sub-002,ses-01,Frontal ROI,familiar,0.254,-1.3311471116755167
sub-002,ses-01,Frontal ROI,familiar,0.255,-1.1923499476127872
sub-002,ses-01,Frontal ROI,familiar,0.256,-1.0507289977893317
sub-002,ses-01,Frontal ROI,familiar,0.257,-0.9148072257000358
sub-002,ses-01,Frontal ROI,familiar,0.258,-0.792161474518569
sub-002,ses-01,Frontal ROI,familiar,0.259,-0.6872899938334983
sub-002,ses-01,Frontal ROI,familiar,0.26,-0.600315144212608
sub-002,ses-01,Frontal ROI,familiar,0.261,-0.5270573872532814
sub-002,ses-01,Frontal ROI,familiar,0.262,-0.4604908570338761
sub-002,ses-01,Frontal ROI,familiar,0.263,-0.3930213546075103
sub-002,ses-01,Frontal ROI,familiar,0.264,-0.31870760371688495
sub-002,ses-01,Frontal ROI,familiar,0.265,-0.23463519286715742
sub-002,ses-01,Frontal ROI,familiar,0.266,-0.14107789230505866
sub-002,ses-01,Frontal ROI,familiar,0.267,-0.04059344682741093
sub-002,ses-01,Frontal ROI,familiar,0.268,0.0634319117163623
sub-002,ses-01,Frontal ROI,familiar,0.269,0.1681645442976736
sub-002,ses-01,Frontal ROI,familiar,0.27,0.2721233327073067
sub-002,ses-01,Frontal ROI,familiar,0.271,0.37515852905347646
sub-002,ses-01,Frontal ROI,familiar,0.272,0.47770121898836293
sub-002,ses-01,Frontal ROI,familiar,0.273,0.5796637014692412
sub-002,ses-01,Frontal ROI,familiar,0.274,0.6795152518242223
sub-002,ses-01,Frontal ROI,familiar,0.275,0.7739951458843497
sub-002,ses-01,Frontal ROI,familiar,0.276,0.8586939957178866
sub-002,ses-01,Frontal ROI,familiar,0.277,0.9294370312277012
sub-002,ses-01,Frontal ROI,familiar,0.278,0.984117379474103
sub-002,ses-01,Frontal ROI,familiar,0.279,1.0243899578814948
sub-002,ses-01,Frontal ROI,familiar,0.28,1.0565191997914485
sub-002,ses-01,Frontal ROI,familiar,0.281,1.0907808846235552
sub-002,ses-01,Frontal ROI,familiar,0.282,1.1392379524422171
sub-002,ses-01,Frontal ROI,familiar,0.283,1.2123476334696661
sub-002,ses-01,Frontal ROI,familiar,0.284,1.3154538891556944
sub-002,ses-01,Frontal ROI,familiar,0.285,1.4464660851122806
sub-002,ses-01,Frontal ROI,familiar,0.286,1.5957462442325492
sub-002,ses-01,Frontal ROI,familiar,0.287,1.7484709464785104
sub-002,ses-01,Frontal ROI,familiar,0.288,1.888779231282942
sub-002,ses-01,Frontal ROI,familiar,0.289,2.0042799665755013
sub-002,ses-01,Frontal ROI,familiar,0.29,2.089320661485506
sub-002,ses-01,Frontal ROI,familiar,0.291,2.1459240724291324
sub-002,ses-01,Frontal ROI,familiar,0.292,2.1822557552009165
sub-002,ses-01,Frontal ROI,familiar,0.293,2.209450024801188
sub-002,ses-01,Frontal ROI,familiar,0.294,2.238151326577671
sub-002,ses-01,Frontal ROI,familiar,0.295,2.2760284434392415
sub-002,ses-01,Frontal ROI,familiar,0.296,2.326921522815382
sub-002,ses-01,Frontal ROI,familiar,0.297,2.391525143629475
sub-002,ses-01,Frontal ROI,familiar,0.298,2.4689306558738857
sub-002,ses-01,Frontal ROI,familiar,0.299,2.558138759448579
sub-002,ses-01,Frontal ROI,familiar,0.3,2.658833402461548
sub-002,ses-01,Frontal ROI,familiar,0.301,2.7711501837085133
sub-002,ses-01,Frontal ROI,familiar,0.302,2.894682593102922
sub-002,ses-01,Frontal ROI,familiar,0.303,3.0273261991997398
sub-002,ses-01,Frontal ROI,familiar,0.304,3.164618907764897
sub-002,ses-01,Frontal ROI,familiar,0.305,3.299999855989543
sub-002,ses-01,Frontal ROI,familiar,0.306,3.4259976004784485
sub-002,ses-01,Frontal ROI,familiar,0.307,3.5359797231162555
sub-002,ses-01,Frontal ROI,familiar,0.308,3.625894595669183
sub-002,ses-01,Frontal ROI,familiar,0.309,3.695460807882327
sub-002,ses-01,Frontal ROI,familiar,0.31,3.7484548307839014
sub-002,ses-01,Frontal ROI,familiar,0.311,3.7920212458135754
sub-002,ses-01,Frontal ROI,familiar,0.312,3.8351762758500016
sub-002,ses-01,Frontal ROI,familiar,0.313,3.886841841822194
sub-002,ses-01,Frontal ROI,familiar,0.314,3.9538220430879956
sub-002,ses-01,Frontal ROI,familiar,0.315,4.039147775920644
sub-002,ses-01,Frontal ROI,familiar,0.316,4.141185496670656
sub-002,ses-01,Frontal ROI,familiar,0.317,4.253799068451711
sub-002,ses-01,Frontal ROI,familiar,0.318,4.367643356338516
sub-002,ses-01,Frontal ROI,familiar,0.319,4.4723692622264375
sub-002,ses-01,Frontal ROI,familiar,0.32,4.559231831024325
sub-002,ses-01,Frontal ROI,familiar,0.321,4.623413891981141
sub-002,ses-01,Frontal ROI,familiar,0.322,4.665390546695116
sub-002,ses-01,Frontal ROI,familiar,0.323,4.690880194095629
sub-002,ses-01,Frontal ROI,familiar,0.324,4.7093321572825415
sub-002,ses-01,Frontal ROI,familiar,0.325,4.731372488201571
sub-002,ses-01,Frontal ROI,familiar,0.326,4.765982349647725
sub-002,ses-01,Frontal ROI,familiar,0.327,4.818252933237764
sub-002,ses-01,Frontal ROI,familiar,0.328,4.888322404837001
sub-002,ses-01,Frontal ROI,familiar,0.329,4.971686873223819
sub-002,ses-01,Frontal ROI,familiar,0.33,5.060679322389399
sub-002,ses-01,Frontal ROI,familiar,0.331,5.146648323474745
sub-002,ses-01,Frontal ROI,familiar,0.332,5.222261265551957
sub-002,ses-01,Frontal ROI,familiar,0.333,5.283373458156703
sub-002,ses-01,Frontal ROI,familiar,0.334,5.330025373054397
sub-002,ses-01,Frontal ROI,familiar,0.335,5.366346984771325
sub-002,ses-01,Frontal ROI,familiar,0.336,5.399425645309466
sub-002,ses-01,Frontal ROI,familiar,0.337,5.437459330614701
sub-002,ses-01,Frontal ROI,familiar,0.338,5.487688961692709
sub-002,ses-01,Frontal ROI,familiar,0.339,5.55464534115887
sub-002,ses-01,Frontal ROI,familiar,0.34,5.639148547627362
sub-002,ses-01,Frontal ROI,familiar,0.341,5.7382899776448815
sub-002,ses-01,Frontal ROI,familiar,0.342,5.846354888850925
sub-002,ses-01,Frontal ROI,familiar,0.343,5.956388635081283
sub-002,ses-01,Frontal ROI,familiar,0.344,6.061951576367601
sub-002,ses-01,Frontal ROI,familiar,0.345,6.1585891384795985
sub-002,ses-01,Frontal ROI,familiar,0.346,6.244657167596615
sub-002,ses-01,Frontal ROI,familiar,0.347,6.321338384010862
sub-002,ses-01,Frontal ROI,familiar,0.348,6.391912610369681
sub-002,ses-01,Frontal ROI,familiar,0.349,6.460543764429275
sub-002,ses-01,Frontal ROI,familiar,0.35,6.530968480945465
sub-002,ses-01,Frontal ROI,familiar,0.351,6.605472698107469
sub-002,ses-01,Frontal ROI,familiar,0.352,6.684425474722046
sub-002,ses-01,Frontal ROI,familiar,0.353,6.766445033256842
sub-002,ses-01,Frontal ROI,familiar,0.354,6.849066597570433
sub-002,ses-01,Frontal ROI,familiar,0.355,6.929626672681522
sub-002,ses-01,Frontal ROI,familiar,0.356,7.00601865702675
sub-002,ses-01,Frontal ROI,familiar,0.357,7.077040854331384
sub-002,ses-01,Frontal ROI,familiar,0.358,7.142240426220279
sub-002,ses-01,Frontal ROI,familiar,0.359,7.201389762823745
sub-002,ses-01,Frontal ROI,familiar,0.36,7.253909572805987
sub-002,ses-01,Frontal ROI,familiar,0.361,7.298583149000245
sub-002,ses-01,Frontal ROI,familiar,0.362,7.333771139338692
sub-002,ses-01,Frontal ROI,familiar,0.363,7.358098342229758
sub-002,ses-01,Frontal ROI,familiar,0.364,7.3713516323343145
sub-002,ses-01,Frontal ROI,familiar,0.365,7.375224158298663
sub-002,ses-01,Frontal ROI,familiar,0.366,7.373614260659349
sub-002,ses-01,Frontal ROI,familiar,0.367,7.372376547276917
sub-002,ses-01,Frontal ROI,familiar,0.368,7.378592395994878
sub-002,ses-01,Frontal ROI,familiar,0.369,7.399486152116198
sub-002,ses-01,Frontal ROI,familiar,0.37,7.441106179256339
sub-002,ses-01,Frontal ROI,familiar,0.371,7.506933192534594
sub-002,ses-01,Frontal ROI,familiar,0.372,7.596711436739724
sub-002,ses-01,Frontal ROI,familiar,0.373,7.705914731634055
sub-002,ses-01,Frontal ROI,familiar,0.374,7.826195901513228
sub-002,ses-01,Frontal ROI,familiar,0.375,7.946881028954635
sub-002,ses-01,Frontal ROI,familiar,0.376,8.057185811166407
sub-002,ses-01,Frontal ROI,familiar,0.377,8.14853819980128
sub-002,ses-01,Frontal ROI,familiar,0.378,8.216322564341375
sub-002,ses-01,Frontal ROI,familiar,0.379,8.260551260148725
sub-002,ses-01,Frontal ROI,familiar,0.38,8.28534530804826
sub-002,ses-01,Frontal ROI,familiar,0.381,8.297521305670957
sub-002,ses-01,Frontal ROI,familiar,0.382,8.304827323511171
sub-002,ses-01,Frontal ROI,familiar,0.383,8.31433684444316
sub-002,ses-01,Frontal ROI,familiar,0.384,8.331271373223556
sub-002,ses-01,Frontal ROI,familiar,0.385,8.358277287871479
sub-002,ses-01,Frontal ROI,familiar,0.386,8.395096268462078
sub-002,ses-01,Frontal ROI,familiar,0.387,8.438633637684227
sub-002,ses-01,Frontal ROI,familiar,0.388,8.483506196649264
sub-002,ses-01,Frontal ROI,familiar,0.389,8.523122058309328
sub-002,ses-01,Frontal ROI,familiar,0.39,8.551185096800289
sub-002,ses-01,Frontal ROI,familiar,0.391,8.56331872344818
sub-002,ses-01,Frontal ROI,familiar,0.392,8.558369909981474
sub-002,ses-01,Frontal ROI,familiar,0.393,8.538958894657592
sub-002,ses-01,Frontal ROI,familiar,0.394,8.510994925039453
sub-002,ses-01,Frontal ROI,familiar,0.395,8.48217183871326
sub-002,ses-01,Frontal ROI,familiar,0.396,8.459815671707782
sub-002,ses-01,Frontal ROI,familiar,0.397,8.448747240938932
sub-002,ses-01,Frontal ROI,familiar,0.398,8.449899315930208
sub-002,ses-01,Frontal ROI,familiar,0.399,8.460186245904039
sub-002,ses-01,Frontal ROI,familiar,0.4,8.473636436501025
sub-002,ses-01,Frontal ROI,familiar,0.401,8.483300573648302
sub-002,ses-01,Frontal ROI,familiar,0.402,8.483207006368145
sub-002,ses-01,Frontal ROI,familiar,0.403,8.469749416818985
sub-002,ses-01,Frontal ROI,familiar,0.404,8.442236233584296
sub-002,ses-01,Frontal ROI,familiar,0.405,8.402659260310912
sub-002,ses-01,Frontal ROI,familiar,0.406,8.354884501537846
sub-002,ses-01,Frontal ROI,familiar,0.407,8.30345536074502
sub-002,ses-01,Frontal ROI,familiar,0.408,8.252198879770573
sub-002,ses-01,Frontal ROI,familiar,0.409,8.20293142241003
sub-002,ses-01,Frontal ROI,familiar,0.41,8.154705608635583
sub-002,ses-01,Frontal ROI,familiar,0.411,8.104024832977391
sub-002,ses-01,Frontal ROI,familiar,0.412,8.046162061910806
sub-002,ses-01,Frontal ROI,familiar,0.413,7.977254793465435
sub-002,ses-01,Frontal ROI,familiar,0.414,7.896432353496833
sub-002,ses-01,Frontal ROI,familiar,0.415,7.807104521897698
sub-002,ses-01,Frontal ROI,familiar,0.416,7.716781195405893
sub-002,ses-01,Frontal ROI,familiar,0.417,7.635324498318014
sub-002,ses-01,Frontal ROI,familiar,0.418,7.572151642639666
sub-002,ses-01,Frontal ROI,familiar,0.419,7.533336402529367
sub-002,ses-01,Frontal ROI,familiar,0.42,7.519617578972855
sub-002,ses-01,Frontal ROI,familiar,0.421,7.525989854110089
sub-002,ses-01,Frontal ROI,familiar,0.422,7.542998343671272
sub-002,ses-01,Frontal ROI,familiar,0.423,7.5592881052293475
sub-002,ses-01,Frontal ROI,familiar,0.424,7.5645598164208145
sub-002,ses-01,Frontal ROI,familiar,0.425,7.551975983484937
sub-002,ses-01,Frontal ROI,familiar,0.426,7.519304157815386
sub-002,ses-01,Frontal ROI,familiar,0.427,7.468604721264718
sub-002,ses-01,Frontal ROI,familiar,0.428,7.40484329964147
sub-002,ses-01,Frontal ROI,familiar,0.429,7.334149780727188
