Stage,ROI,Channels Used,Time (ms),Cohen's d
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",128.0,0.019051308570791233
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",129.0,0.024322435432334956
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",130.0,0.027286159416934304
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",131.0,0.027751958158856446
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",132.0,0.026051943223435063
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",133.0,0.02297499418481887
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",134.0,0.01959503033282541
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",135.0,0.017013765546147013
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",136.0,0.016084322418718884
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",137.0,0.017196081180153783
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",138.0,0.02017782354808316
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",139.0,0.024338919537017674
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",140.0,0.02863116204250659
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",141.0,0.031887743733610106
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",142.0,0.03308721872194609
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",143.0,0.03158847582954451
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",144.0,0.027280630499314663
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",145.0,0.02060462491621291
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",146.0,0.012439967639101875
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",147.0,0.003886874654529816
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",148.0,-0.004005229864948313
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",149.0,-0.010495896716248346
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",150.0,-0.015321871307468012
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",151.0,-0.018717597028941147
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",152.0,-0.021275912817725694
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",153.0,-0.023686452109193658
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",154.0,-0.026432900218176274
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",155.0,-0.029558035809777897
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",156.0,-0.03259131986001366
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",157.0,-0.03467407767263225
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",158.0,-0.034845933257277056
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",159.0,-0.03239278200767085
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",160.0,-0.02712075363588762
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",161.0,-0.019459616706291784
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",162.0,-0.010397152080757808
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",163.0,-0.0012913019410391437
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",164.0,0.006422036351918
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",165.0,0.011594060897729883
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",166.0,0.013686377714825811
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",167.0,0.01291629634508605
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",168.0,0.010185852016767012
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",169.0,0.006850653809795749
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",170.0,0.004400110452589129
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",171.0,0.004111947603433226
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",172.0,0.006749391450137524
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",173.0,0.012366425404202033
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",174.0,0.020270544687277108
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",175.0,0.02916905007522926
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",176.0,0.037480800156696616
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",177.0,0.043739135015383006
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",178.0,0.046972654648011945
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",179.0,0.04694335363451821
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",180.0,0.04415666961931445
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",181.0,0.03964219134969521
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",182.0,0.03459693252662408
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",183.0,0.030023689645112366
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",184.0,0.026475577466926626
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",185.0,0.023970584965655406
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",186.0,0.022087528996415855
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",187.0,0.020196152536587617
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",188.0,0.017727092735425568
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",189.0,0.014381989258236184
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",190.0,0.010225290293777115
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",191.0,0.005655834191585535
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",192.0,0.0012955286144615739
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",193.0,-0.0021623858349767958
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",194.0,-0.004119937944648028
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",195.0,-0.0042395397280396655
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",196.0,-0.002579597134009003
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",197.0,0.0003438787034434415
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",198.0,0.003613779111261237
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",199.0,0.006106295906471486
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",200.0,0.006796679866939307
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",201.0,0.005093008752778892
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",202.0,0.0010815696274087102
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",203.0,-0.004414335062342762
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",204.0,-0.010000966372391219
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",205.0,-0.014068166245363927
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",206.0,-0.01522498799317017
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",207.0,-0.012689809519208766
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",208.0,-0.006536792792098139
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",209.0,0.0022712003680459164
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",210.0,0.0121112589780269
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",211.0,0.02115272643118309
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",212.0,0.027866427306890262
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",213.0,0.0314011518480216
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",214.0,0.031743283972066105
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",215.0,0.029659355585942324
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",216.0,0.026436045639272907
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",217.0,0.023475640871349148
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",218.0,0.021879499580547492
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",219.0,0.022159206211442347
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",220.0,0.024153321868919154
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",221.0,0.02716528788353397
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",222.0,0.030274826980318144
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",223.0,0.03270348261947654
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",224.0,0.034090239363729034
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",225.0,0.03458599343433636
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",226.0,0.03475499366893867
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",227.0,0.035337866862841294
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",228.0,0.03697261595500322
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",229.0,0.039974137613002655
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",230.0,0.04423532303115682
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",231.0,0.049263706444350665
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",232.0,0.05433259860154987
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",233.0,0.05870097799598118
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",234.0,0.0618364886005349
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",235.0,0.06357139008488276
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",236.0,0.06414009200783956
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",237.0,0.06408369363994892
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",238.0,0.06405383495911113
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",239.0,0.0645909891575432
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",240.0,0.06596606541410528
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",241.0,0.06814271664455755
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",242.0,0.07085646023780082
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",243.0,0.0737539338040889
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",244.0,0.07652195218850812
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",245.0,0.07896412608258745
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",246.0,0.0810220810814133
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",247.0,0.08275629863261412
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",248.0,0.08430011519488242
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",249.0,0.08579978555198677
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",250.0,0.08735950674820443
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",251.0,0.08900883115267877
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",252.0,0.09069708118267553
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",253.0,0.09230470632354015
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",254.0,0.09365935038644115
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",255.0,0.09455815997927174
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",256.0,0.09481642391643721
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",257.0,0.09435744541307405
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",258.0,0.0933210349120961
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",259.0,0.09212845302026104
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",260.0,0.09144784263973268
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",261.0,0.0920556181257948
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",262.0,0.09463579086157799
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",263.0,0.09957123798599156
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",264.0,0.10677810763277655
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",265.0,0.11563427918470538
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",266.0,0.1250427412125253
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",267.0,0.1336423644494834
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",268.0,0.14013116043074403
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",269.0,0.14361201361182863
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",270.0,0.14383849506516436
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",271.0,0.14127092831742316
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",272.0,0.1369385877042015
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",273.0,0.1321765045878134
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",274.0,0.12832288982593157
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",275.0,0.12644975315235565
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",276.0,0.12718353113132252
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",277.0,0.1306480127983511
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",278.0,0.13652702746635054
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",279.0,0.1442154741817084
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",280.0,0.1530122384495445
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",281.0,0.16229731058028277
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",282.0,0.17163647700528512
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",283.0,0.18078718935571347
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",284.0,0.18962786551701347
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",285.0,0.19806493692797944
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",286.0,0.20597180101210033
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",287.0,0.21319547926609292
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",288.0,0.21964290511510717
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",289.0,0.22542257678121097
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",290.0,0.23096949253008697
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",291.0,0.23705642970883598
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",292.0,0.24463682415569818
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",293.0,0.25455881021172927
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",294.0,0.2672655936714554
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",295.0,0.28260362997450467
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",296.0,0.2998150715098647
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",297.0,0.31772456640972474
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",298.0,0.3350593731511908
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",299.0,0.35078703613525736
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",300.0,0.36435405425276646
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",301.0,0.37576940293364847
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",302.0,0.38554650508386124
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",303.0,0.3945394473833583
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",304.0,0.4036985264950946
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",305.0,0.41378293783206826
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",306.0,0.4251112940892716
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",307.0,0.43745133531670016
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",308.0,0.45011071197070607
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",309.0,0.4622061577721185
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",310.0,0.47300327158037864
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",311.0,0.48217887377815044
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",312.0,0.48989247892318366
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",313.0,0.4966509891532897
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",314.0,0.5030543772824182
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",315.0,0.5095555596820103
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",316.0,0.5163354618194678
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",317.0,0.5233111331609037
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",318.0,0.530215701224762
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",319.0,0.5366688694995682
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",320.0,0.5422127914563725
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",321.0,0.5463651736060791
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",322.0,0.5487487134871255
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",323.0,0.5492744161811481
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",324.0,0.5482700066437948
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",325.0,0.5464591430247842
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",326.0,0.5448025428948772
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",327.0,0.5442920892761696
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",328.0,0.5457688162615153
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",329.0,0.5497767384896792
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",330.0,0.5564514166996845
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",331.0,0.5654666859056738
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",332.0,0.5760664370226628
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",333.0,0.5871775842288979
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",334.0,0.5975816756759799
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",335.0,0.6061377800905349
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",336.0,0.6120471155578343
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",337.0,0.6150774352823929
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",338.0,0.6156015286320519
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",339.0,0.6143957563521875
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",340.0,0.6123414917076839
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",341.0,0.610234861196296
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",342.0,0.6087577874016759
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",343.0,0.60849091961271
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",344.0,0.6098514217789153
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",345.0,0.6129800582834859
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",346.0,0.6176956561358682
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",347.0,0.6235754751608381
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",348.0,0.6300908376594372
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",349.0,0.6366838108132442
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",350.0,0.6427659610408536
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",351.0,0.6477393210906499
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",352.0,0.6511277761753109
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",353.0,0.6527653188133995
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",354.0,0.6528809532670593
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",355.0,0.651991388795252
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",356.0,0.6506905318868151
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",357.0,0.649504594533148
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",358.0,0.6488820119959122
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",359.0,0.6492302491171763
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",360.0,0.6508710990547071
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",361.0,0.6538962173524712
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",362.0,0.6580350454972663
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",363.0,0.6626692760023476
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",364.0,0.667029596092232
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",365.0,0.6704702021666469
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",366.0,0.6726476172766784
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",367.0,0.6735177945823172
